record_id,date,region,sales_channel,customer_segment,product_category,revenue,units_sold,cost_of_goods,marketing_spend,customer_acquisition_cost,profit_margin,return_rate
1134,2022-06-07,West,Online,Basic,Home,7909.68,6,2573.56,617.83,75.39,0.277,0.119
1135,2020-03-03,North,Online,Basic,Automotive,8887.1,58,3844.63,819.72,65.28,0.246,0.02
1136,2021-01-08,North,Phone,Premium,Home,3027.94,76,4516.89,269.46,116.53,0.113,0.099
1137,2020-11-02,East,Mobile App,Regular,Electronics,4066.0,9,3443.87,57.58,167.37,0.46,0.111
1138,2020-10-16,South,Mobile App,Premium,Clothing,5738.63,10,3990.28,437.13,133.99,0.243,0.065
1139,2020-04-08,Central,Online,Premium,Toys,3258.78,32,1157.03,727.36,50.95,0.13,0.0
1140,2023-07-15,East,Phone,Premium,Automotive,9663.1,66,3572.87,853.58,163.95,0.425,0.007
1141,2020-10-05,Central,Phone,Premium,Automotive,4585.31,35,3856.85,125.42,153.26,0.22,0.033
1142,2020-06-25,Central,In-Store,Premium,Toys,8523.8,83,1439.55,910.32,72.1,0.28,0.029
1143,2022-08-04,Central,Phone,Premium,Electronics,6427.36,23,4951.91,857.73,172.76,0.394,0.105
1144,2021-08-18,Central,Mobile App,Regular,Books,8604.47,93,337.04,849.85,41.05,0.267,0.063
1145,2021-01-06,Central,Online,Regular,Automotive,6213.45,87,3290.45,861.0,8.01,0.348,0.12
1146,2023-07-20,West,Online,Regular,Garden,5013.79,50,3968.64,777.55,21.08,0.202,0.092
1147,2020-11-24,North,Online,Basic,Food,1563.91,89,909.66,993.78,159.19,0.128,0.072
1148,2020-03-22,East,In-Store,Premium,Garden,1286.29,25,3134.74,451.29,83.45,0.331,0.107
1149,2020-05-15,West,Online,Basic,Food,8860.99,57,4830.74,956.35,44.43,0.429,0.125
1150,2020-07-26,West,Mobile App,Basic,Beauty,5685.51,77,3213.18,336.44,172.18,0.301,0.117
1151,2020-03-14,Central,In-Store,Premium,Food,142.94,23,1533.64,929.43,85.76,0.141,0.141
1152,2023-07-27,East,In-Store,Regular,Garden,6560.29,84,2432.77,850.01,29.88,0.34,0.033
1153,2023-01-14,West,Phone,Regular,Electronics,6496.89,41,2227.02,988.61,104.95,0.318,0.133
1154,2020-09-24,South,Phone,Premium,Toys,563.5,87,2395.27,367.5,85.07,0.29,0.022
1155,2023-06-23,Central,Mobile App,Basic,Garden,9074.33,35,3634.6,935.66,42.78,0.407,0.03
1156,2021-06-15,East,Phone,Regular,Automotive,4427.17,58,2257.64,36.11,141.94,0.246,0.134
1157,2023-05-08,Central,In-Store,Regular,Toys,9972.49,1,1672.31,23.87,103.15,0.218,0.075
1158,2023-08-27,Central,In-Store,Regular,Home,261.88,66,870.36,900.97,194.12,0.223,0.099
1159,2021-12-29,Central,Mobile App,Basic,Beauty,6277.05,68,680.3,837.6,108.43,0.168,0.022
1160,2020-01-23,East,In-Store,Premium,Food,2836.85,34,4096.76,849.42,118.36,0.182,0.069
1161,2020-04-29,East,Phone,Premium,Food,319.96,36,755.45,725.74,22.05,0.29,0.072
1162,2022-10-10,South,Mobile App,Regular,Garden,8100.38,88,1488.24,126.56,110.35,0.303,0.134
1163,2020-09-17,East,In-Store,Premium,Beauty,6860.74,35,2366.84,325.11,197.58,0.273,0.041
1164,2023-06-19,Central,In-Store,Premium,Home,981.54,83,244.87,562.75,168.29,0.115,0.087
1165,2021-07-13,South,Mobile App,Regular,Electronics,419.16,15,3422.01,429.96,180.76,0.477,0.057
1166,2021-10-04,North,Mobile App,Premium,Home,9490.97,12,1679.39,424.48,59.65,0.275,0.029
1167,2020-08-13,Central,Mobile App,Basic,Books,4826.6,95,4615.02,438.22,41.77,0.248,0.134
1168,2023-03-05,East,Mobile App,Regular,Home,1549.84,87,2025.33,218.98,159.02,0.276,0.087
1169,2021-05-18,West,In-Store,Premium,Clothing,1722.97,51,3284.62,610.81,78.48,0.456,0.105
1170,2022-12-07,East,Online,Regular,Home,5016.24,66,3653.97,998.98,69.38,0.303,0.131
1171,2023-09-09,North,Online,Premium,Home,6941.93,12,513.51,955.93,22.84,0.284,0.072
1172,2023-02-07,South,Phone,Premium,Clothing,1738.78,20,494.23,247.33,165.31,0.379,0.102
1173,2021-01-01,West,Phone,Basic,Beauty,8177.82,90,4087.22,438.55,116.55,0.473,0.036
1174,2021-08-06,South,Mobile App,Regular,Clothing,8903.92,89,2306.71,388.91,126.77,0.194,0.067
1175,2021-10-13,South,Phone,Regular,Toys,153.93,82,1310.11,859.2,169.86,0.415,0.088
1176,2023-11-08,North,Mobile App,Premium,Food,2709.11,64,1760.27,977.63,30.09,0.492,0.03
1177,2021-11-01,Central,Online,Basic,Food,7014.52,59,2773.54,246.04,144.67,0.404,0.084
1178,2021-10-26,East,Mobile App,Basic,Automotive,7868.94,75,2046.15,217.0,60.43,0.355,0.117
1179,2023-02-03,North,In-Store,Premium,Clothing,3644.87,3,358.22,44.76,120.59,0.322,0.018
1180,2022-04-18,East,Online,Regular,Home,1190.29,77,2201.37,783.15,154.23,0.223,0.005
1181,2023-05-08,West,Phone,Premium,Food,1986.7,95,764.77,76.21,9.98,0.271,0.116
1182,2021-06-13,North,Phone,Basic,Toys,5216.77,53,2062.5,113.13,183.19,0.141,0.144
1183,2022-08-26,Central,Online,Regular,Garden,8207.97,25,1532.1,639.64,113.45,0.196,0.141
1184,2021-06-21,North,Online,Basic,Toys,2176.8,45,3037.65,430.93,133.77,0.197,0.031
1185,2023-12-31,West,Phone,Regular,Automotive,1159.48,54,3534.83,151.74,6.12,0.455,0.109
1186,2023-03-23,North,Phone,Basic,Toys,5078.35,54,3950.5,533.59,170.38,0.393,0.057
1187,2020-09-22,West,Online,Basic,Toys,5575.66,15,1056.32,258.73,181.79,0.185,0.14
1188,2023-08-04,South,Online,Basic,Sports,1676.12,94,485.25,916.04,137.56,0.226,0.055
1189,2022-07-27,West,Online,Basic,Food,6900.39,55,3324.71,88.67,168.65,0.308,0.08
1190,2022-05-25,West,Phone,Regular,Home,1806.6,78,1700.76,341.48,98.99,0.139,0.057
1191,2021-11-26,East,Online,Regular,Books,8731.74,42,3929.94,538.37,151.41,0.113,0.11
1192,2022-03-13,North,Mobile App,Regular,Books,9698.42,90,2491.16,761.79,47.09,0.138,0.148
1193,2020-06-02,Central,In-Store,Premium,Electronics,3237.02,36,3264.28,413.36,183.74,0.29,0.049
1194,2020-08-28,West,Online,Regular,Clothing,9666.42,32,3618.57,471.31,156.95,0.212,0.036
1195,2021-08-31,North,Online,Regular,Food,1312.81,98,4105.35,996.06,111.99,0.362,0.027
1196,2021-06-08,West,Mobile App,Premium,Books,9364.29,19,1267.1,777.66,68.56,0.294,0.097
1197,2020-10-20,North,Phone,Basic,Automotive,8444.57,59,3545.81,523.83,169.92,0.303,0.069
1198,2020-01-02,North,In-Store,Regular,Home,5815.14,31,1579.07,357.42,153.82,0.391,0.02
1199,2023-02-05,Central,Online,Basic,Books,8668.21,60,260.24,130.54,26.42,0.225,0.128
1200,2022-12-14,South,Online,Basic,Clothing,4045.81,30,4210.41,197.45,146.06,0.286,0.035
1201,2023-10-01,Central,Phone,Regular,Garden,2018.59,48,2579.81,578.15,182.09,0.401,0.109
1202,2021-12-07,Central,Phone,Basic,Food,5681.41,78,820.25,915.9,16.7,0.452,0.038
1203,2023-12-02,East,Online,Basic,Garden,2805.67,16,3427.9,82.59,38.11,0.407,0.014
1204,2022-07-02,East,Online,Premium,Food,2468.73,13,3635.38,562.38,198.46,0.107,0.04
1205,2020-07-19,East,Mobile App,Premium,Food,6279.08,45,999.56,350.14,182.58,0.396,0.135
1206,2023-03-01,West,Online,Regular,Toys,439.93,69,2358.08,845.54,111.77,0.135,0.069
1207,2022-12-03,Central,In-Store,Premium,Automotive,3114.02,69,3479.51,52.86,65.26,0.307,0.042
1208,2021-09-14,East,Phone,Regular,Books,9388.85,34,3323.55,134.03,144.96,0.336,0.115
1209,2021-06-24,East,In-Store,Premium,Sports,877.48,87,949.62,534.43,51.11,0.383,0.08
1210,2021-03-17,North,Phone,Basic,Food,8965.5,88,3979.96,573.75,43.89,0.115,0.14
1211,2022-10-26,Central,Online,Basic,Clothing,8841.43,74,1370.2,728.09,170.87,0.243,0.101
1212,2023-10-14,Central,Phone,Basic,Food,5678.72,27,2838.57,247.76,155.78,0.259,0.063
1213,2023-09-14,East,In-Store,Regular,Beauty,2308.05,88,1718.46,593.14,183.3,0.13,0.135
1214,2022-02-23,North,In-Store,Regular,Books,463.42,79,1959.17,456.17,53.16,0.417,0.017
1215,2021-07-29,South,In-Store,Regular,Garden,2993.19,9,3326.86,991.07,59.96,0.135,0.034
1216,2022-06-17,Central,Mobile App,Premium,Beauty,5151.7,73,1918.54,651.95,14.89,0.486,0.032
1217,2023-06-13,North,Mobile App,Basic,Electronics,3677.66,82,2733.94,174.69,114.57,0.134,0.148
1218,2023-04-27,West,Mobile App,Basic,Beauty,9460.94,31,3987.96,188.35,156.08,0.466,0.004
1219,2020-02-29,North,Online,Premium,Garden,9572.95,40,4640.73,586.56,184.01,0.187,0.071
1220,2022-01-19,Central,Mobile App,Premium,Beauty,8357.56,53,4794.92,186.02,142.91,0.488,0.134
1221,2023-05-26,East,Online,Premium,Sports,8774.97,57,4583.62,240.14,182.36,0.29,0.016
1222,2020-05-02,East,Phone,Basic,Toys,1967.67,28,4173.77,501.08,64.66,0.175,0.123
1223,2022-06-15,East,Online,Regular,Books,7320.33,47,4522.06,576.7,139.2,0.199,0.133
1224,2022-09-15,South,Online,Premium,Food,4713.77,49,4383.15,722.93,9.08,0.432,0.139
1225,2023-11-27,West,In-Store,Basic,Beauty,9755.83,14,4120.84,511.59,12.5,0.36,0.071
1226,2022-03-16,Central,Phone,Basic,Electronics,7576.76,18,3232.44,41.27,154.87,0.378,0.045
1227,2023-05-13,South,Mobile App,Premium,Beauty,8215.55,96,2533.69,549.73,31.72,0.316,0.137
1228,2021-09-14,Central,In-Store,Premium,Toys,1651.01,83,4492.09,20.98,9.8,0.217,0.042
1229,2021-06-27,South,In-Store,Premium,Electronics,9921.57,11,1919.18,430.08,90.73,0.485,0.033
1230,2020-05-25,West,Online,Regular,Books,6478.27,79,1118.8,994.91,88.26,0.127,0.09
1231,2020-01-07,East,Phone,Premium,Garden,8360.55,73,1449.86,844.89,60.25,0.329,0.029
1232,2023-10-25,South,Mobile App,Premium,Automotive,5239.08,12,4875.86,932.39,41.5,0.142,0.052
1233,2021-11-22,North,Online,Premium,Food,8191.98,48,4144.37,111.5,93.44,0.256,0.053
1234,2022-10-13,Central,Online,Regular,Food,8072.32,91,4423.18,757.29,151.46,0.106,0.127
1235,2021-03-22,West,Online,Premium,Automotive,5531.05,45,3896.54,85.48,18.71,0.366,0.121
1236,2020-04-24,East,Online,Premium,Books,6542.09,48,390.87,917.84,43.66,0.376,0.003
1237,2022-08-10,West,Mobile App,Regular,Garden,4095.95,44,3990.48,951.69,6.4,0.304,0.009
1238,2022-12-23,West,Online,Basic,Books,1574.3,25,2220.46,21.83,16.95,0.191,0.041
1239,2022-01-26,East,Mobile App,Basic,Toys,8091.71,31,2610.22,13.42,155.69,0.282,0.047
1240,2021-12-06,Central,In-Store,Premium,Electronics,9922.23,39,4396.03,185.26,106.97,0.404,0.074
1241,2023-05-26,West,Phone,Regular,Home,196.48,54,3892.54,570.56,74.73,0.267,0.127
1242,2021-11-24,West,Online,Premium,Home,2593.84,10,2755.21,962.37,26.49,0.12,0.07
1243,2021-06-28,North,Online,Regular,Food,6360.91,78,3154.01,659.66,22.04,0.218,0.091
1244,2022-02-05,Central,In-Store,Regular,Home,6118.22,90,4341.12,545.51,186.98,0.22,0.01
1245,2022-12-23,North,Mobile App,Regular,Automotive,2536.6,1,4574.44,851.1,111.49,0.385,0.059
1246,2022-06-16,West,Online,Regular,Books,3250.81,41,2799.56,447.34,108.06,0.301,0.146
1247,2023-01-19,South,Online,Basic,Clothing,8363.83,75,4147.41,671.5,124.23,0.469,0.026
1248,2023-10-28,North,Phone,Regular,Clothing,5329.16,45,4110.0,490.07,78.84,0.391,0.011
1249,2021-09-20,East,Mobile App,Basic,Automotive,9406.42,35,1877.02,751.25,16.19,0.366,0.005
1250,2020-04-26,Central,In-Store,Premium,Sports,1669.76,94,4445.69,863.12,39.64,0.28,0.142
1251,2022-09-20,East,Mobile App,Basic,Sports,8609.67,82,4343.82,209.16,83.44,0.125,0.13
1252,2022-03-30,Central,Mobile App,Basic,Food,2452.06,78,3069.61,655.59,36.94,0.358,0.118
1253,2023-02-07,Central,Phone,Premium,Sports,6925.84,36,2445.99,233.4,160.24,0.483,0.109
1254,2021-01-16,East,Online,Basic,Toys,8157.14,75,790.12,845.0,186.3,0.265,0.084
1255,2020-02-27,South,Phone,Premium,Books,6856.62,75,55.93,797.25,62.04,0.3,0.085
1256,2023-01-28,East,In-Store,Premium,Beauty,3373.33,91,4635.28,567.25,122.17,0.231,0.062
1257,2023-06-12,South,Phone,Basic,Sports,6897.11,15,2991.91,169.97,60.71,0.457,0.016
1258,2023-11-02,West,Online,Basic,Toys,131.82,23,1967.32,676.1,89.68,0.336,0.045
1259,2023-10-31,East,Phone,Regular,Beauty,8024.21,32,821.18,296.52,121.92,0.276,0.005
1260,2023-11-24,East,In-Store,Regular,Books,7390.11,96,3770.7,632.35,101.7,0.301,0.039
1261,2021-08-18,North,Online,Premium,Beauty,649.45,17,3168.24,922.49,189.37,0.498,0.119
1262,2022-03-05,West,In-Store,Basic,Garden,378.67,52,1987.67,618.24,190.06,0.25,0.058
1263,2022-01-27,North,Mobile App,Basic,Beauty,184.74,41,2239.2,334.82,69.52,0.21,0.09
1264,2022-07-15,West,Online,Basic,Home,8454.13,71,1719.03,484.45,9.12,0.247,0.101
1265,2020-04-11,South,Mobile App,Regular,Sports,1324.18,76,986.72,618.06,87.61,0.469,0.01
1266,2022-03-22,North,Online,Premium,Books,1259.06,32,821.18,486.09,67.57,0.148,0.058
1267,2021-06-04,West,Mobile App,Basic,Sports,8227.4,43,3123.09,765.3,74.43,0.42,0.039
1268,2023-09-04,South,Online,Regular,Toys,1612.41,51,678.36,269.83,40.45,0.179,0.11
1269,2023-06-28,South,In-Store,Basic,Books,1719.02,25,2533.78,962.21,118.77,0.381,0.071
1270,2021-10-31,North,Mobile App,Premium,Garden,7451.29,42,2894.26,201.49,30.33,0.466,0.123
1271,2022-04-26,Central,Phone,Basic,Home,7644.59,22,4779.6,248.06,7.09,0.165,0.028
1272,2021-05-26,North,Mobile App,Premium,Beauty,2846.6,47,3625.87,440.49,106.78,0.339,0.072
1273,2021-07-01,West,Online,Basic,Toys,7172.0,96,373.45,149.74,113.22,0.231,0.074
1274,2022-02-12,South,Mobile App,Basic,Toys,6307.89,13,228.3,210.82,113.02,0.382,0.081
1275,2020-05-16,West,Online,Basic,Garden,5690.07,10,2519.4,863.36,151.56,0.206,0.067
1276,2022-01-27,West,Online,Regular,Electronics,7854.04,95,3721.87,990.53,164.06,0.112,0.032
1277,2021-07-30,Central,In-Store,Premium,Food,8514.6,95,3304.59,390.61,162.03,0.246,0.043
1278,2021-11-03,West,Phone,Premium,Food,3583.12,32,4945.76,665.08,175.21,0.49,0.074
1279,2021-09-20,West,In-Store,Regular,Automotive,8583.47,82,2338.68,307.21,188.78,0.162,0.125
1280,2023-12-26,South,Online,Premium,Clothing,8618.45,68,860.46,667.29,114.48,0.483,0.089
1281,2021-03-23,Central,Mobile App,Regular,Clothing,510.41,84,4316.28,712.79,118.19,0.157,0.065
1282,2022-11-24,North,Phone,Premium,Automotive,215.14,48,462.05,891.24,113.22,0.203,0.105
1283,2022-10-07,South,Phone,Basic,Home,4696.63,98,4913.22,564.59,189.44,0.486,0.029
1284,2023-07-17,East,In-Store,Regular,Books,9879.36,23,565.75,749.18,108.55,0.239,0.115
1285,2021-07-13,West,Online,Regular,Electronics,5285.46,60,878.22,191.14,152.56,0.329,0.087
1286,2021-12-07,South,Mobile App,Basic,Sports,4256.3,9,364.12,32.3,160.44,0.406,0.004
1287,2023-04-01,East,In-Store,Basic,Food,3564.82,14,1721.23,476.33,100.17,0.243,0.011
1288,2020-06-02,North,In-Store,Premium,Beauty,420.95,76,3841.1,154.93,105.0,0.238,0.14
1289,2021-09-30,West,Online,Premium,Sports,7744.13,11,4256.16,269.63,111.83,0.394,0.093
1290,2023-04-09,South,Mobile App,Premium,Food,8064.19,91,3718.66,786.2,17.76,0.319,0.046
1291,2023-04-10,West,Mobile App,Regular,Sports,9026.64,30,1455.11,217.2,59.33,0.237,0.05
1292,2021-07-03,Central,Online,Premium,Electronics,8983.69,43,501.58,873.21,13.07,0.427,0.103
1293,2020-07-01,South,Mobile App,Regular,Sports,7395.22,95,1883.02,493.85,114.28,0.194,0.099
1294,2023-09-14,East,Online,Basic,Food,8094.32,20,417.27,347.16,131.39,0.433,0.105
1295,2021-03-29,South,Online,Basic,Toys,1416.0,6,2591.61,779.99,188.71,0.288,0.063
1296,2020-12-02,South,Mobile App,Regular,Electronics,2043.15,3,2561.74,948.41,91.4,0.234,0.077
1297,2023-02-05,Central,In-Store,Regular,Food,8579.3,17,3757.89,211.46,193.42,0.148,0.087
1298,2020-10-08,West,Phone,Basic,Garden,4245.71,35,421.14,70.88,135.21,0.235,0.096
1299,2021-11-11,Central,Phone,Regular,Garden,1625.45,42,3455.06,499.3,69.08,0.452,0.126
1300,2023-09-05,Central,In-Store,Basic,Clothing,4673.21,8,1558.08,562.94,176.45,0.384,0.102
1301,2022-12-17,East,Online,Basic,Electronics,5861.37,9,1013.65,387.5,197.36,0.28,0.08
1302,2023-06-22,Central,Phone,Basic,Books,8474.57,24,2515.04,668.47,48.95,0.489,0.029
1303,2022-04-11,West,Phone,Basic,Sports,6544.1,54,485.42,343.45,122.6,0.343,0.073
1304,2023-09-13,North,In-Store,Basic,Garden,8964.8,76,3514.64,300.59,101.26,0.436,0.06
1305,2023-01-31,Central,In-Store,Basic,Electronics,3926.58,82,3562.71,400.23,44.84,0.221,0.083
1306,2020-02-14,Central,In-Store,Premium,Books,7382.79,51,1228.28,289.54,189.92,0.335,0.1
1307,2022-07-20,Central,Online,Premium,Beauty,9830.3,43,3202.26,96.4,176.81,0.435,0.142
1308,2021-01-28,Central,Online,Basic,Books,1463.99,82,250.32,494.06,70.25,0.117,0.106
1309,2023-11-20,North,Online,Premium,Toys,3709.53,67,2095.46,470.14,53.08,0.212,0.145
1310,2021-01-11,North,Mobile App,Basic,Electronics,6186.11,70,3081.92,337.9,42.87,0.438,0.028
1311,2021-02-24,North,Mobile App,Regular,Garden,1320.05,9,1379.26,260.13,141.92,0.359,0.081
1312,2021-11-15,North,Online,Regular,Food,1441.89,43,4727.57,221.35,170.12,0.233,0.06
1313,2021-03-09,West,Mobile App,Basic,Books,951.87,100,4416.29,300.98,83.67,0.395,0.042
1314,2020-11-13,Central,In-Store,Basic,Home,1780.31,47,4450.31,782.71,98.3,0.403,0.076
1315,2023-11-25,North,Phone,Basic,Clothing,4277.7,77,2627.4,994.67,101.39,0.153,0.073
1316,2021-05-13,North,In-Store,Basic,Food,6336.36,99,997.52,873.37,34.0,0.11,0.098
1317,2021-03-14,East,Online,Basic,Garden,1210.2,95,1051.09,47.54,181.61,0.218,0.087
1318,2022-10-10,North,Mobile App,Regular,Sports,7789.58,28,3526.0,178.27,98.4,0.149,0.122
1319,2020-10-13,South,Online,Premium,Food,3611.36,9,3142.94,337.52,74.1,0.231,0.032
1320,2022-04-23,West,Online,Premium,Sports,9931.39,16,2406.28,147.42,72.07,0.484,0.145
1321,2023-09-15,North,Online,Premium,Books,4972.38,96,4650.55,308.43,159.65,0.494,0.11
1322,2023-02-03,East,In-Store,Premium,Home,7722.81,86,795.52,94.4,128.85,0.126,0.006
1323,2022-03-16,North,In-Store,Basic,Toys,2311.61,91,1942.85,380.41,64.89,0.385,0.056
1324,2022-10-26,South,In-Store,Premium,Automotive,8268.41,45,1844.25,489.31,118.84,0.287,0.087
1325,2020-11-19,North,Mobile App,Premium,Books,8909.43,44,1938.09,575.13,25.66,0.163,0.033
1326,2022-08-29,West,Phone,Basic,Garden,6520.36,87,4714.71,289.87,89.53,0.108,0.079
1327,2022-07-04,North,Phone,Basic,Clothing,1643.56,99,3574.53,711.78,49.27,0.497,0.03
1328,2021-09-30,East,In-Store,Premium,Automotive,1716.46,81,575.12,89.27,83.33,0.474,0.099
1329,2023-03-17,North,Mobile App,Basic,Home,6237.08,78,4611.65,585.59,148.57,0.318,0.113
1330,2021-07-17,West,In-Store,Basic,Beauty,5957.42,69,1677.59,86.31,176.64,0.394,0.045
1331,2022-02-13,North,Mobile App,Premium,Food,6049.05,39,4524.52,334.04,48.99,0.161,0.083
1332,2021-02-02,East,In-Store,Premium,Automotive,1771.54,54,3166.37,937.94,115.29,0.483,0.066
1333,2020-11-19,West,In-Store,Premium,Garden,9898.46,44,1188.63,922.8,8.72,0.16,0.043
1334,2020-04-09,North,In-Store,Regular,Electronics,5577.43,59,4937.27,996.49,167.2,0.309,0.016
1335,2023-11-04,South,Mobile App,Regular,Electronics,6117.44,37,1458.19,168.58,39.45,0.158,0.073
1336,2022-06-02,West,Phone,Regular,Food,9363.29,62,279.91,232.48,177.83,0.28,0.092
1337,2021-01-12,Central,In-Store,Basic,Home,8147.68,4,1238.85,608.98,21.37,0.131,0.115
1338,2021-08-18,Central,Mobile App,Premium,Garden,8105.89,14,1885.23,354.61,103.44,0.307,0.047
1339,2022-02-25,Central,Mobile App,Premium,Food,7557.51,17,747.41,465.05,183.2,0.177,0.041
1340,2023-05-27,West,Online,Regular,Food,5599.58,6,2838.45,467.93,148.48,0.338,0.125
1341,2022-10-22,West,In-Store,Premium,Home,1531.83,51,638.86,397.09,41.43,0.459,0.042
1342,2021-08-19,North,Mobile App,Regular,Automotive,4362.8,38,4554.78,942.29,194.76,0.178,0.023
1343,2020-01-24,South,Mobile App,Basic,Sports,6402.71,16,1884.33,728.1,171.8,0.462,0.087
1344,2022-01-09,East,Mobile App,Regular,Automotive,4730.3,18,2910.35,32.41,30.02,0.4,0.022
1345,2020-11-09,North,Phone,Basic,Books,8469.74,59,4707.89,28.37,84.64,0.257,0.088
1346,2023-09-12,West,In-Store,Premium,Home,7331.12,24,4655.57,823.57,139.89,0.457,0.124
1347,2022-09-08,North,In-Store,Premium,Toys,2821.22,73,2849.42,328.83,170.28,0.495,0.066
1348,2020-03-03,Central,Online,Premium,Beauty,4050.64,63,2232.55,99.45,73.24,0.358,0.124
1349,2023-02-11,South,Mobile App,Regular,Books,2539.39,53,2904.36,134.44,91.11,0.21,0.038
1350,2022-07-15,South,Mobile App,Premium,Clothing,5864.79,53,2486.11,616.05,41.54,0.467,0.066
1351,2023-04-05,North,Phone,Premium,Beauty,8224.28,61,2778.02,564.38,92.68,0.368,0.02
1352,2023-08-15,East,Mobile App,Premium,Electronics,2384.93,75,1427.05,590.39,194.16,0.224,0.016
1353,2022-06-25,Central,Online,Premium,Automotive,2247.96,64,803.1,816.69,53.73,0.321,0.14
1354,2022-09-30,Central,Phone,Basic,Beauty,1888.8,50,4824.33,32.39,125.42,0.362,0.004
1355,2020-09-05,South,Online,Regular,Home,8324.55,63,2296.25,234.03,30.92,0.341,0.055
1356,2020-04-03,West,Phone,Premium,Beauty,9535.05,52,273.68,300.6,151.31,0.446,0.145
1357,2021-11-25,North,Online,Regular,Books,8320.4,4,1423.69,443.91,25.89,0.408,0.067
1358,2020-01-13,West,In-Store,Regular,Sports,2954.7,76,2305.78,544.57,75.63,0.113,0.089
1359,2020-10-10,Central,In-Store,Basic,Toys,5358.79,72,157.06,807.24,87.36,0.189,0.055
1360,2021-09-08,South,Mobile App,Basic,Books,726.2,96,1708.35,216.12,12.35,0.27,0.069
1361,2020-12-11,East,Online,Premium,Home,9608.68,73,3401.98,333.64,190.63,0.31,0.034
1362,2021-08-24,Central,Phone,Basic,Toys,4426.57,1,945.65,628.1,159.56,0.465,0.001
1363,2022-08-13,South,In-Store,Regular,Garden,2481.61,55,4088.99,746.27,28.7,0.421,0.095
1364,2022-07-09,North,Mobile App,Premium,Books,3254.54,23,948.05,250.72,143.47,0.351,0.071
1365,2021-08-15,East,Phone,Basic,Electronics,1871.41,1,1309.17,38.9,68.3,0.361,0.066
1366,2022-05-05,South,Phone,Basic,Home,8783.82,33,3716.63,806.49,21.2,0.241,0.15
1367,2021-10-31,East,In-Store,Regular,Garden,2425.65,81,4081.68,451.1,46.97,0.127,0.003
1368,2022-03-15,North,Phone,Regular,Sports,4426.4,88,3708.55,634.48,142.98,0.287,0.069
1369,2020-12-28,North,Mobile App,Basic,Beauty,8710.14,66,232.0,533.49,41.41,0.176,0.09
1370,2022-02-25,East,In-Store,Basic,Clothing,3027.88,55,2241.54,250.38,17.87,0.25,0.039
1371,2021-12-01,West,In-Store,Regular,Home,4495.43,28,1472.34,714.83,43.69,0.427,0.123
1372,2023-04-29,North,Mobile App,Regular,Home,3310.66,71,3102.51,255.56,33.76,0.226,0.108
1373,2023-03-08,West,Phone,Basic,Electronics,2627.08,58,1874.49,574.37,44.29,0.312,0.149
1374,2022-09-25,South,Mobile App,Basic,Automotive,9269.59,89,1115.99,207.86,57.71,0.311,0.09
1375,2021-04-27,South,Phone,Premium,Food,7643.08,94,1584.4,254.33,114.84,0.446,0.042
1376,2022-07-13,West,Mobile App,Regular,Toys,3779.74,83,4482.4,217.6,75.94,0.31,0.1
1377,2021-12-27,West,Phone,Basic,Electronics,6085.23,57,4563.85,562.47,196.99,0.259,0.107
1378,2021-12-28,North,Online,Basic,Home,4800.63,81,3425.97,701.76,143.55,0.326,0.08
